transaction_id,invoice_date,year,month,month_name,quarter,customer_id,customer_name,customer_type,invoice_number,due_date,invoice_amount,amount_paid,outstanding_balance,payment_date,days_to_payment,payment_status,credit_days,financial_year,days_overdue,aging_bucket,collection_efficiency_%
AC002160,2023-04-30,2023,4,April,Q2,C091,Rekha Jain,Wholesaler,MINV-02160,2023-05-30,34279.94,34279.94,0.0,2023-05-17,17.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002161,2023-05-31,2023,5,May,Q2,C091,Rekha Jain,Wholesaler,MINV-02161,2023-06-30,13235.5,13235.5,0.0,2023-06-25,25.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002162,2023-06-30,2023,6,June,Q2,C091,Rekha Jain,Wholesaler,MINV-02162,2023-07-30,34088.08,34088.08,0.0,2023-07-15,15.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002163,2023-07-31,2023,7,July,Q3,C091,Rekha Jain,Wholesaler,MINV-02163,2023-08-30,42763.99,42763.99,0.0,2023-08-31,31.0,Paid Late,30,FY2023-24,0,Not OverDue,100.0
AC002164,2023-08-31,2023,8,August,Q3,C091,Rekha Jain,Wholesaler,MINV-02164,2023-09-30,35115.51,35115.51,0.0,2023-09-08,8.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002165,2023-09-30,2023,9,September,Q3,C091,Rekha Jain,Wholesaler,MINV-02165,2023-10-30,26133.75,26133.75,0.0,2023-10-21,21.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002166,2023-10-31,2023,10,October,Q4,C091,Rekha Jain,Wholesaler,MINV-02166,2023-11-30,24943.53,24943.53,0.0,2023-11-18,18.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002167,2023-11-30,2023,11,November,Q4,C091,Rekha Jain,Wholesaler,MINV-02167,2023-12-30,52809.84,52809.84,0.0,2023-12-15,15.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002168,2023-12-31,2023,12,December,Q4,C091,Rekha Jain,Wholesaler,MINV-02168,2024-01-30,32004.41,32004.41,0.0,2024-01-12,12.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002169,2024-01-31,2024,1,January,Q1,C091,Rekha Jain,Wholesaler,MINV-02169,2024-03-01,31164.33,6945.12,24219.21,,,OverDue,30,FY2023-24,395,90+ Days,22.29
AC002170,2024-02-29,2024,2,February,Q1,C091,Rekha Jain,Wholesaler,MINV-02170,2024-03-30,38894.03,6014.9,32879.13,,,OverDue,30,FY2023-24,366,90+ Days,15.46
AC002171,2024-03-31,2024,3,March,Q1,C091,Rekha Jain,Wholesaler,MINV-02171,2024-04-30,63195.6,63195.6,0.0,2024-04-24,24.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002172,2024-04-30,2024,4,April,Q2,C091,Rekha Jain,Wholesaler,MINV-02172,2024-05-30,28204.35,28204.35,0.0,2024-05-23,23.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002173,2024-05-31,2024,5,May,Q2,C091,Rekha Jain,Wholesaler,MINV-02173,2024-06-30,12622.82,12622.82,0.0,2024-06-19,19.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002174,2024-06-30,2024,6,June,Q2,C091,Rekha Jain,Wholesaler,MINV-02174,2024-07-30,38046.43,38046.43,0.0,2024-07-29,29.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002175,2024-07-31,2024,7,July,Q3,C091,Rekha Jain,Wholesaler,MINV-02175,2024-08-30,12215.13,3631.36,8583.77,,,OverDue,30,FY2024-25,213,90+ Days,29.73
AC002176,2024-08-31,2024,8,August,Q3,C091,Rekha Jain,Wholesaler,MINV-02176,2024-09-30,30567.98,30567.98,0.0,2024-10-01,31.0,Paid Late,30,FY2024-25,0,Not OverDue,100.0
AC002177,2024-09-30,2024,9,September,Q3,C091,Rekha Jain,Wholesaler,MINV-02177,2024-10-30,29654.01,29654.01,0.0,2024-10-31,31.0,Paid Late,30,FY2024-25,0,Not OverDue,100.0
AC002178,2024-10-31,2024,10,October,Q4,C091,Rekha Jain,Wholesaler,MINV-02178,2024-11-30,19775.91,19775.91,0.0,2024-11-25,25.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002179,2024-11-30,2024,11,November,Q4,C091,Rekha Jain,Wholesaler,MINV-02179,2024-12-30,38689.8,38689.8,0.0,2024-12-29,29.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002180,2024-12-31,2024,12,December,Q4,C091,Rekha Jain,Wholesaler,MINV-02180,2025-01-30,35249.64,35249.64,0.0,2025-01-14,14.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002181,2025-01-31,2025,1,January,Q1,C091,Rekha Jain,Wholesaler,MINV-02181,2025-03-02,52065.94,52065.94,0.0,2025-02-17,17.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002182,2025-02-28,2025,2,February,Q1,C091,Rekha Jain,Wholesaler,MINV-02182,2025-03-30,23079.68,23079.68,0.0,2025-03-25,25.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002183,2025-03-31,2025,3,March,Q1,C091,Rekha Jain,Wholesaler,MINV-02183,2025-04-30,39239.43,39239.43,0.0,2025-05-09,39.0,Paid Late,30,FY2024-25,0,Not OverDue,100.0
AC002184,2023-04-30,2023,4,April,Q2,C092,Jignesh Patel,Wholesaler,MINV-02184,2023-05-30,8852.8,8852.8,0.0,2023-05-31,31.0,Paid Late,30,FY2023-24,0,Not OverDue,100.0
AC002185,2023-05-31,2023,5,May,Q2,C092,Jignesh Patel,Wholesaler,MINV-02185,2023-06-30,20645.33,20645.33,0.0,2023-06-29,29.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002186,2023-06-30,2023,6,June,Q2,C092,Jignesh Patel,Wholesaler,MINV-02186,2023-07-30,33867.82,1088.56,32779.26,,,OverDue,30,FY2023-24,610,90+ Days,3.21
AC002187,2023-07-31,2023,7,July,Q3,C092,Jignesh Patel,Wholesaler,MINV-02187,2023-08-30,22878.12,22878.12,0.0,2023-09-01,32.0,Paid Late,30,FY2023-24,0,Not OverDue,100.0
AC002188,2023-08-31,2023,8,August,Q3,C092,Jignesh Patel,Wholesaler,MINV-02188,2023-09-30,10256.41,10256.41,0.0,2023-09-23,23.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002189,2023-09-30,2023,9,September,Q3,C092,Jignesh Patel,Wholesaler,MINV-02189,2023-10-30,5619.79,5619.79,0.0,2023-10-21,21.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002190,2023-10-31,2023,10,October,Q4,C092,Jignesh Patel,Wholesaler,MINV-02190,2023-11-30,15256.12,15256.12,0.0,2023-11-10,10.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002191,2023-11-30,2023,11,November,Q4,C092,Jignesh Patel,Wholesaler,MINV-02191,2023-12-30,29425.31,29425.31,0.0,2023-12-27,27.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002192,2023-12-31,2023,12,December,Q4,C092,Jignesh Patel,Wholesaler,MINV-02192,2024-01-30,12252.96,40.36,12212.6,,,OverDue,30,FY2023-24,426,90+ Days,0.33
AC002193,2024-01-31,2024,1,January,Q1,C092,Jignesh Patel,Wholesaler,MINV-02193,2024-03-01,40303.25,40303.25,0.0,2024-02-23,23.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002194,2024-02-29,2024,2,February,Q1,C092,Jignesh Patel,Wholesaler,MINV-02194,2024-03-30,29658.01,29658.01,0.0,2024-03-27,27.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002195,2024-03-31,2024,3,March,Q1,C092,Jignesh Patel,Wholesaler,MINV-02195,2024-04-30,42769.46,42769.46,0.0,2024-04-17,17.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002196,2024-04-30,2024,4,April,Q2,C092,Jignesh Patel,Wholesaler,MINV-02196,2024-05-30,71568.13,71568.13,0.0,2024-05-19,19.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002197,2024-05-31,2024,5,May,Q2,C092,Jignesh Patel,Wholesaler,MINV-02197,2024-06-30,66614.44,66614.44,0.0,2024-06-24,24.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002198,2024-06-30,2024,6,June,Q2,C092,Jignesh Patel,Wholesaler,MINV-02198,2024-07-30,11656.52,11656.52,0.0,2024-07-27,27.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002199,2024-07-31,2024,7,July,Q3,C092,Jignesh Patel,Wholesaler,MINV-02199,2024-08-30,34222.18,34222.18,0.0,2024-08-30,30.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002200,2024-08-31,2024,8,August,Q3,C092,Jignesh Patel,Wholesaler,MINV-02200,2024-09-30,39762.15,39762.15,0.0,2024-09-28,28.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002201,2024-09-30,2024,9,September,Q3,C092,Jignesh Patel,Wholesaler,MINV-02201,2024-10-30,28474.41,28474.41,0.0,2024-11-01,32.0,Paid Late,30,FY2024-25,0,Not OverDue,100.0
AC002202,2024-10-31,2024,10,October,Q4,C092,Jignesh Patel,Wholesaler,MINV-02202,2024-11-30,37590.68,37590.68,0.0,2024-11-20,20.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002203,2024-11-30,2024,11,November,Q4,C092,Jignesh Patel,Wholesaler,MINV-02203,2024-12-30,40781.03,40781.03,0.0,2024-12-18,18.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002204,2024-12-31,2024,12,December,Q4,C092,Jignesh Patel,Wholesaler,MINV-02204,2025-01-30,40597.21,40597.21,0.0,2025-01-11,11.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002205,2025-01-31,2025,1,January,Q1,C092,Jignesh Patel,Wholesaler,MINV-02205,2025-03-02,13737.43,13737.43,0.0,2025-02-18,18.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002206,2025-02-28,2025,2,February,Q1,C092,Jignesh Patel,Wholesaler,MINV-02206,2025-03-30,33022.16,33022.16,0.0,2025-04-02,33.0,Paid Late,30,FY2024-25,0,Not OverDue,100.0
AC002207,2025-03-31,2025,3,March,Q1,C092,Jignesh Patel,Wholesaler,MINV-02207,2025-04-30,42757.37,42757.37,0.0,2025-04-29,29.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002208,2023-04-30,2023,4,April,Q2,C093,Vikas Tiwari,Wholesaler,MINV-02208,2023-05-30,41943.32,41943.32,0.0,2023-05-27,27.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002209,2023-05-31,2023,5,May,Q2,C093,Vikas Tiwari,Wholesaler,MINV-02209,2023-06-30,41738.02,41738.02,0.0,2023-06-17,17.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002210,2023-06-30,2023,6,June,Q2,C093,Vikas Tiwari,Wholesaler,MINV-02210,2023-07-30,30196.62,30196.62,0.0,2023-07-15,15.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002211,2023-07-31,2023,7,July,Q3,C093,Vikas Tiwari,Wholesaler,MINV-02211,2023-08-30,34357.15,34357.15,0.0,2023-08-31,31.0,Paid Late,30,FY2023-24,0,Not OverDue,100.0
AC002212,2023-08-31,2023,8,August,Q3,C093,Vikas Tiwari,Wholesaler,MINV-02212,2023-09-30,15126.98,15126.98,0.0,2023-10-07,37.0,Paid Late,30,FY2023-24,0,Not OverDue,100.0
AC002213,2023-09-30,2023,9,September,Q3,C093,Vikas Tiwari,Wholesaler,MINV-02213,2023-10-30,13262.42,1442.77,11819.65,,,OverDue,30,FY2023-24,518,90+ Days,10.88
AC002214,2023-10-31,2023,10,October,Q4,C093,Vikas Tiwari,Wholesaler,MINV-02214,2023-11-30,33924.56,33924.56,0.0,2023-12-10,40.0,Paid Late,30,FY2023-24,0,Not OverDue,100.0
AC002215,2023-11-30,2023,11,November,Q4,C093,Vikas Tiwari,Wholesaler,MINV-02215,2023-12-30,31005.01,31005.01,0.0,2023-12-31,31.0,Paid Late,30,FY2023-24,0,Not OverDue,100.0
AC002216,2023-12-31,2023,12,December,Q4,C093,Vikas Tiwari,Wholesaler,MINV-02216,2024-01-30,31571.43,31571.43,0.0,2024-01-15,15.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002217,2024-01-31,2024,1,January,Q1,C093,Vikas Tiwari,Wholesaler,MINV-02217,2024-03-01,40642.27,40642.27,0.0,2024-03-07,36.0,Paid Late,30,FY2023-24,0,Not OverDue,100.0
AC002218,2024-02-29,2024,2,February,Q1,C093,Vikas Tiwari,Wholesaler,MINV-02218,2024-03-30,30415.26,30415.26,0.0,2024-03-07,7.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002219,2024-03-31,2024,3,March,Q1,C093,Vikas Tiwari,Wholesaler,MINV-02219,2024-04-30,38349.79,38349.79,0.0,2024-04-06,6.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002220,2024-04-30,2024,4,April,Q2,C093,Vikas Tiwari,Wholesaler,MINV-02220,2024-05-30,19405.31,19405.31,0.0,2024-05-02,2.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002221,2024-05-31,2024,5,May,Q2,C093,Vikas Tiwari,Wholesaler,MINV-02221,2024-06-30,33278.38,33278.38,0.0,2024-06-17,17.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002222,2024-06-30,2024,6,June,Q2,C093,Vikas Tiwari,Wholesaler,MINV-02222,2024-07-30,41875.11,41875.11,0.0,2024-07-26,26.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002223,2024-07-31,2024,7,July,Q3,C093,Vikas Tiwari,Wholesaler,MINV-02223,2024-08-30,23560.06,23560.06,0.0,2024-08-30,30.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002224,2024-08-31,2024,8,August,Q3,C093,Vikas Tiwari,Wholesaler,MINV-02224,2024-09-30,24387.8,24387.8,0.0,2024-09-24,24.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002225,2024-09-30,2024,9,September,Q3,C093,Vikas Tiwari,Wholesaler,MINV-02225,2024-10-30,45878.04,20608.74,25269.3,,,OverDue,30,FY2024-25,152,90+ Days,44.92
AC002226,2024-10-31,2024,10,October,Q4,C093,Vikas Tiwari,Wholesaler,MINV-02226,2024-11-30,19278.03,19278.03,0.0,2024-11-07,7.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002227,2024-11-30,2024,11,November,Q4,C093,Vikas Tiwari,Wholesaler,MINV-02227,2024-12-30,35907.63,35907.63,0.0,2024-12-13,13.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002228,2024-12-31,2024,12,December,Q4,C093,Vikas Tiwari,Wholesaler,MINV-02228,2025-01-30,31715.47,31715.47,0.0,2025-02-05,36.0,Paid Late,30,FY2024-25,0,Not OverDue,100.0
AC002229,2025-01-31,2025,1,January,Q1,C093,Vikas Tiwari,Wholesaler,MINV-02229,2025-03-02,50759.54,24577.61,26181.93,,,OverDue,30,FY2024-25,29,1-30 Days,48.42
AC002230,2025-02-28,2025,2,February,Q1,C093,Vikas Tiwari,Wholesaler,MINV-02230,2025-03-30,45380.02,45380.02,0.0,2025-03-27,27.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002231,2025-03-31,2025,3,March,Q1,C093,Vikas Tiwari,Wholesaler,MINV-02231,2025-04-30,45362.24,45362.24,0.0,2025-04-16,16.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002232,2023-04-30,2023,4,April,Q2,C094,Harish Mishra,Hotel/Restaurant,MINV-02232,2023-05-15,31091.22,31091.22,0.0,2023-05-14,14.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002233,2023-05-31,2023,5,May,Q2,C094,Harish Mishra,Hotel/Restaurant,MINV-02233,2023-06-15,35473.98,35473.98,0.0,2023-06-14,14.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002234,2023-06-30,2023,6,June,Q2,C094,Harish Mishra,Hotel/Restaurant,MINV-02234,2023-07-15,31421.5,31421.5,0.0,2023-07-16,16.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC002235,2023-07-31,2023,7,July,Q3,C094,Harish Mishra,Hotel/Restaurant,MINV-02235,2023-08-15,45701.09,45701.09,0.0,2023-08-08,8.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002236,2023-08-31,2023,8,August,Q3,C094,Harish Mishra,Hotel/Restaurant,MINV-02236,2023-09-15,14607.0,14607.0,0.0,2023-09-13,13.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002237,2023-09-30,2023,9,September,Q3,C094,Harish Mishra,Hotel/Restaurant,MINV-02237,2023-10-15,48784.41,48784.41,0.0,2023-10-12,12.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002238,2023-10-31,2023,10,October,Q4,C094,Harish Mishra,Hotel/Restaurant,MINV-02238,2023-11-15,27215.11,27215.11,0.0,2023-11-10,10.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002239,2023-11-30,2023,11,November,Q4,C094,Harish Mishra,Hotel/Restaurant,MINV-02239,2023-12-15,37682.62,37682.62,0.0,2023-12-06,6.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002240,2023-12-31,2023,12,December,Q4,C094,Harish Mishra,Hotel/Restaurant,MINV-02240,2024-01-15,11963.59,11963.59,0.0,2024-01-13,13.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002241,2024-01-31,2024,1,January,Q1,C094,Harish Mishra,Hotel/Restaurant,MINV-02241,2024-02-15,59443.11,59443.11,0.0,2024-02-16,16.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC002242,2024-02-29,2024,2,February,Q1,C094,Harish Mishra,Hotel/Restaurant,MINV-02242,2024-03-15,8961.05,8961.05,0.0,2024-03-13,13.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002243,2024-03-31,2024,3,March,Q1,C094,Harish Mishra,Hotel/Restaurant,MINV-02243,2024-04-15,24950.84,24950.84,0.0,2024-04-08,8.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002244,2024-04-30,2024,4,April,Q2,C094,Harish Mishra,Hotel/Restaurant,MINV-02244,2024-05-15,60749.17,60749.17,0.0,2024-05-13,13.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002245,2024-05-31,2024,5,May,Q2,C094,Harish Mishra,Hotel/Restaurant,MINV-02245,2024-06-15,16689.75,16689.75,0.0,2024-06-04,4.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002246,2024-06-30,2024,6,June,Q2,C094,Harish Mishra,Hotel/Restaurant,MINV-02246,2024-07-15,25952.0,12803.03,13148.97,,,OverDue,15,FY2024-25,259,90+ Days,49.33
AC002247,2024-07-31,2024,7,July,Q3,C094,Harish Mishra,Hotel/Restaurant,MINV-02247,2024-08-15,31474.15,31474.15,0.0,2024-08-13,13.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002248,2024-08-31,2024,8,August,Q3,C094,Harish Mishra,Hotel/Restaurant,MINV-02248,2024-09-15,15818.78,15818.78,0.0,2024-09-09,9.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002249,2024-09-30,2024,9,September,Q3,C094,Harish Mishra,Hotel/Restaurant,MINV-02249,2024-10-15,11991.95,11991.95,0.0,2024-10-09,9.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002250,2024-10-31,2024,10,October,Q4,C094,Harish Mishra,Hotel/Restaurant,MINV-02250,2024-11-15,40934.87,40934.87,0.0,2024-11-25,25.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC002251,2024-11-30,2024,11,November,Q4,C094,Harish Mishra,Hotel/Restaurant,MINV-02251,2024-12-15,55153.83,23886.53,31267.3,,,OverDue,15,FY2024-25,106,90+ Days,43.31
AC002252,2024-12-31,2024,12,December,Q4,C094,Harish Mishra,Hotel/Restaurant,MINV-02252,2025-01-15,32477.08,32477.08,0.0,2025-01-09,9.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002253,2025-01-31,2025,1,January,Q1,C094,Harish Mishra,Hotel/Restaurant,MINV-02253,2025-02-15,55842.17,2917.87,52924.3,,,OverDue,15,FY2024-25,44,31-60 Days,5.23
AC002254,2025-02-28,2025,2,February,Q1,C094,Harish Mishra,Hotel/Restaurant,MINV-02254,2025-03-15,36110.71,36110.71,0.0,2025-03-15,15.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002255,2025-03-31,2025,3,March,Q1,C094,Harish Mishra,Hotel/Restaurant,MINV-02255,2025-04-15,22584.98,22584.98,0.0,2025-04-19,19.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC002256,2023-04-30,2023,4,April,Q2,C095,Ajay Mehta,Hotel/Restaurant,MINV-02256,2023-05-15,50782.61,50782.61,0.0,2023-05-12,12.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002257,2023-05-31,2023,5,May,Q2,C095,Ajay Mehta,Hotel/Restaurant,MINV-02257,2023-06-15,35538.74,4956.48,30582.26,,,OverDue,15,FY2023-24,655,90+ Days,13.95
AC002258,2023-06-30,2023,6,June,Q2,C095,Ajay Mehta,Hotel/Restaurant,MINV-02258,2023-07-15,51019.54,51019.54,0.0,2023-06-30,0.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002259,2023-07-31,2023,7,July,Q3,C095,Ajay Mehta,Hotel/Restaurant,MINV-02259,2023-08-15,25742.85,25742.85,0.0,2023-08-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002260,2023-08-31,2023,8,August,Q3,C095,Ajay Mehta,Hotel/Restaurant,MINV-02260,2023-09-15,22244.38,22244.38,0.0,2023-09-13,13.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002261,2023-09-30,2023,9,September,Q3,C095,Ajay Mehta,Hotel/Restaurant,MINV-02261,2023-10-15,56771.44,56771.44,0.0,2023-10-19,19.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC002262,2023-10-31,2023,10,October,Q4,C095,Ajay Mehta,Hotel/Restaurant,MINV-02262,2023-11-15,22404.5,22404.5,0.0,2023-11-19,19.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC002263,2023-11-30,2023,11,November,Q4,C095,Ajay Mehta,Hotel/Restaurant,MINV-02263,2023-12-15,55107.87,55107.87,0.0,2023-12-12,12.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002264,2023-12-31,2023,12,December,Q4,C095,Ajay Mehta,Hotel/Restaurant,MINV-02264,2024-01-15,26848.84,26848.84,0.0,2024-01-12,12.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002265,2024-01-31,2024,1,January,Q1,C095,Ajay Mehta,Hotel/Restaurant,MINV-02265,2024-02-15,18305.71,18305.71,0.0,2024-02-15,15.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002266,2024-02-29,2024,2,February,Q1,C095,Ajay Mehta,Hotel/Restaurant,MINV-02266,2024-03-15,12541.4,248.7,12292.7,,,OverDue,15,FY2023-24,381,90+ Days,1.98
AC002267,2024-03-31,2024,3,March,Q1,C095,Ajay Mehta,Hotel/Restaurant,MINV-02267,2024-04-15,13957.85,986.51,12971.34,,,OverDue,15,FY2023-24,350,90+ Days,7.07
AC002268,2024-04-30,2024,4,April,Q2,C095,Ajay Mehta,Hotel/Restaurant,MINV-02268,2024-05-15,33267.32,33267.32,0.0,2024-05-16,16.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC002269,2024-05-31,2024,5,May,Q2,C095,Ajay Mehta,Hotel/Restaurant,MINV-02269,2024-06-15,39545.27,39545.27,0.0,2024-05-31,0.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002270,2024-06-30,2024,6,June,Q2,C095,Ajay Mehta,Hotel/Restaurant,MINV-02270,2024-07-15,38105.97,38105.97,0.0,2024-07-12,12.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002271,2024-07-31,2024,7,July,Q3,C095,Ajay Mehta,Hotel/Restaurant,MINV-02271,2024-08-15,41082.08,41082.08,0.0,2024-08-07,7.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002272,2024-08-31,2024,8,August,Q3,C095,Ajay Mehta,Hotel/Restaurant,MINV-02272,2024-09-15,47591.04,47591.04,0.0,2024-09-15,15.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002273,2024-09-30,2024,9,September,Q3,C095,Ajay Mehta,Hotel/Restaurant,MINV-02273,2024-10-15,27557.41,27557.41,0.0,2024-10-12,12.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002274,2024-10-31,2024,10,October,Q4,C095,Ajay Mehta,Hotel/Restaurant,MINV-02274,2024-11-15,31985.89,31985.89,0.0,2024-11-07,7.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002275,2024-11-30,2024,11,November,Q4,C095,Ajay Mehta,Hotel/Restaurant,MINV-02275,2024-12-15,28041.1,10172.0,17869.1,,,OverDue,15,FY2024-25,106,90+ Days,36.28
AC002276,2024-12-31,2024,12,December,Q4,C095,Ajay Mehta,Hotel/Restaurant,MINV-02276,2025-01-15,32423.26,32423.26,0.0,2025-01-16,16.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC002277,2025-01-31,2025,1,January,Q1,C095,Ajay Mehta,Hotel/Restaurant,MINV-02277,2025-02-15,32932.2,32932.2,0.0,2025-02-06,6.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002278,2025-02-28,2025,2,February,Q1,C095,Ajay Mehta,Hotel/Restaurant,MINV-02278,2025-03-15,20651.59,20651.59,0.0,2025-03-08,8.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002279,2025-03-31,2025,3,March,Q1,C095,Ajay Mehta,Hotel/Restaurant,MINV-02279,2025-04-15,22574.47,22574.47,0.0,2025-04-08,8.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002280,2023-04-30,2023,4,April,Q2,C096,Rajesh Mittal,Direct Consumer,MINV-02280,2023-04-30,30467.16,30467.16,0.0,2023-04-30,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC002281,2023-05-31,2023,5,May,Q2,C096,Rajesh Mittal,Direct Consumer,MINV-02281,2023-05-31,36303.23,36303.23,0.0,2023-05-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC002282,2023-06-30,2023,6,June,Q2,C096,Rajesh Mittal,Direct Consumer,MINV-02282,2023-06-30,16972.63,16972.63,0.0,2023-06-30,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC002283,2023-07-31,2023,7,July,Q3,C096,Rajesh Mittal,Direct Consumer,MINV-02283,2023-07-31,15721.91,15721.91,0.0,2023-07-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC002284,2023-08-31,2023,8,August,Q3,C096,Rajesh Mittal,Direct Consumer,MINV-02284,2023-08-31,35857.57,35857.57,0.0,2023-08-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC002285,2023-09-30,2023,9,September,Q3,C096,Rajesh Mittal,Direct Consumer,MINV-02285,2023-09-30,25349.46,11543.97,13805.49,,,OverDue,0,FY2023-24,548,90+ Days,45.54
AC002286,2023-10-31,2023,10,October,Q4,C096,Rajesh Mittal,Direct Consumer,MINV-02286,2023-10-31,28950.84,28950.84,0.0,2023-10-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC002287,2023-11-30,2023,11,November,Q4,C096,Rajesh Mittal,Direct Consumer,MINV-02287,2023-11-30,23572.16,972.32,22599.84,,,OverDue,0,FY2023-24,487,90+ Days,4.12
